# x,y
0.4071633815765381,-0.29026132822036743
0.5572299407715277,-0.2872611180140389
0.7105244642105849,-0.28373550569899325
0.8681486870787936,-0.27466985036002084
1.0307379434934325,-0.2668725720642602
1.1815361473112005,-0.2699024663659152
1.3409346032881708,-0.26852351087836795
1.4914548593583687,-0.26713271610055656
1.641399485043212,-0.27268219129852245
1.7975193660443398,-0.2772043823063703
1.9511053982992652,-0.27617705053265895
2.1040992479514258,-0.27401487998630975
2.256535065844973,-0.2714425626288427
2.417156853427422,-0.26741626680096076
2.5772191132876827,-0.26831661938804835
2.7304691951522564,-0.2680721569355215
2.880466180246424,-0.2640790858392176
3.030967240758524,-0.2635929141095317
3.1925874070682156,-0.266820288965023
3.345285510911663,-0.2657750238476987
3.509594554500415,-0.2603356486447611
3.659433391244568,-0.247946813293085
3.819475021885809,-0.23141693957739934
3.9710126700090274,-0.21773785482459462
4.125387307586368,-0.21028945065238394
4.282314101282293,-0.2166702565217749
4.43880811847328,-0.22169657380825297
4.597535267872982,-0.2278900404987108
4.769658376066212,-0.23726999748087424
4.920073572100833,-0.24333240160540767
5.077077160629173,-0.2489170808010785
5.229933643674074,-0.24716970160053825
5.383891833357505,-0.23873669853762533
5.540424428140477,-0.22826906339535855
5.690349445650419,-0.22336452754015695
5.847675778146412,-0.2241467413946201
6.000674269018604,-0.22514936580779107
6.152528581036119,-0.23295337876789338
6.303788070665256,-0.2376899242878757
6.470986574194647,-0.24675722262058672
6.633690318598072,-0.2503550646697243
6.786724197504022,-0.24922980027030736
6.943056679840586,-0.24997743351389112
7.0938924404227635,-0.2502508930847544
7.245772367289037,-0.2472638589880763
7.400108720588635,-0.2492867926549274
7.561112893689467,-0.2556571720106594
7.721477630462358,-0.24830283796055036
7.882301621340851,-0.21994757353295896
8.032895088392511,-0.1790015641606967
8.190352372233486,-0.14820184365785574
8.342382753704515,-0.12297970209635312
8.501785466406504,-0.10114260227925216
8.654109992914881,-0.08559576070767715
8.803704392948324,-0.06622889703656645
8.956194127773855,-0.026926084678642326
9.099957501140052,0.026552619771995262
9.240993369169091,0.09639334272041036
9.367699262327742,0.18283263204108546
9.48277479994541,0.295197049501891
9.571370171915257,0.4169395475936667
9.638715379716217,0.5574042750178274
9.68759607505058,0.7028011795336079
9.722314185145539,0.8576133952333942
9.74372126461986,1.0071626581089441
9.759124145512557,1.1627226898470397
9.777584831750032,1.3124406763400744
9.797182127420744,1.4758877058304354
9.809697763590849,1.6298007555062237
9.822745712684004,1.7896065346433572
9.832489462897447,1.944155320469723
9.843992650183578,2.0937572475496187
9.854069643005596,2.2453696967012133
9.86033630515296,2.3991658175040134
9.86262097275824,2.552588357071458
9.864286614361673,2.7089058008745077
9.864677692774828,2.8659082292562985
9.865245573353924,3.0211908775370584
9.870395502306978,3.178421830707335
9.879531367769221,3.3454958434231177
9.887660378961932,3.5127232132186337
9.894835934042593,3.671319685060768
9.896408830114424,3.8273876543196756
9.902812853930808,3.9790970531857734
9.900496798286099,4.138173069016724
9.888585687491052,4.305280492419102
9.87487670520586,4.461898045244168
9.864501973610404,4.618066739960269
9.855910077083449,4.768356516090174
9.852393409036395,4.9230196840047755
9.845249369744442,5.073892560378211
9.825085759505003,5.225917902967212
9.795994610700722,5.37407711391169
9.762168360564226,5.52617735954096
9.735886807599083,5.679859975604413
9.716976068534873,5.841746190094798
9.700310938553983,5.998551344518531
9.684482329819318,6.153943421314846
9.684294303142076,6.307543932134776
9.699522493153996,6.458855025331416
9.71210395406374,6.6129914931765095
9.702828766127423,6.762952455138391
9.692272993478378,6.9127786808388585
9.67448029194189,7.071397886623624
9.641064755245477,7.228199097213142
9.591815506640756,7.382252281821552
9.538287088152835,7.5244238143905955
9.481171952708909,7.6685320589966794
9.422132221088516,7.809554417787885
9.343243271062356,7.938144033812359
9.237936799685679,8.05234292212325
9.111176446766788,8.15399312541162
8.97880894850004,8.239013864232147
8.840369727162553,8.310299884180175
8.703567221478108,8.37244470281344
8.556515552462992,8.435044966625336
8.412966594144653,8.49623772251036
8.272506620470441,8.550299703344738
8.123901542130945,8.593043141890108
7.970122656737644,8.614974757782587
7.806732698772883,8.631222758115511
7.653386306735433,8.645459553696213
7.503827520498446,8.659734277792035
7.347192212927223,8.675550830813451
7.19677780906657,8.692594265397041
7.042358324128727,8.706736727220765
6.890848489679675,8.710005725629857
6.740316621345967,8.708429171207106
6.586884530544459,8.707487200358267
6.42777528358185,8.712794182711267
6.26904129702572,8.717190253842187
6.102906948104384,8.707981476999253
5.943774825809506,8.705986058183674
5.787116835886612,8.7102565483028
5.633146556337683,8.71742941861227
5.483033723879562,8.72429692701034
5.328483719723457,8.728847313173848
5.175663511323956,8.727442678929156
5.008032748339129,8.7275033553308
